,pred_kld_2,kld_2,ratio_num_2,cid,pred_kld_3,kld_3,ratio_num_3,pred_kld,kld,ratio_num
77,0.3734490906017809,0.2538514743171718,34,102,0.25213368520260515,0.22399895597146915,2,0.25213368520260515,0.22399895597146915,2
78,0.3640684721469057,0.3395398844516951,75,103,0.15506332798543362,0.13413157071730888,23,0.15506332798543362,0.13413157071730888,23
79,0.30486213142197477,0.22297822134207945,77,104,0.20400652717618567,0.09883738030507405,44,0.20400652717618567,0.09883738030507405,44
80,0.275734457449939,0.2728083124161906,91,105,0.30406214538604104,0.08717533281581924,37,0.30406214538604104,0.08717533281581924,37
81,0.4502125815344253,0.2786704856529806,25,107,0.36332356772404156,0.36132810302145574,1,0.36332356772404156,0.36132810302145574,1
82,1.3877636301379301,1.3479296145346826,145,109,1.4494653660451469,0.4679057549965157,124,1.4494653660451469,0.4679057549965157,124
83,0.26606029520738106,0.26606029520738106,100,112,0.2283464984534362,0.07312629194690848,62,0.2283464984534362,0.07312629194690848,62
84,0.37059059853537496,0.34910391230984295,74,113,0.41331872834722383,0.3766633451311845,47,0.41331872834722383,0.3766633451311845,47
85,0.15795207895845761,0.15328740710608968,93,115,0.21131266765980677,0.13408313482390186,26,0.21131266765980677,0.13408313482390186,26
86,1.0501672551244303,1.016992023389871,98,117,3.173143561979284,0.8694782082294619,99,3.173143561979284,0.8694782082294619,99
87,0.42950765323530116,0.42673866925614845,82,118,0.6687753856838482,0.6631887371273547,10,0.6687753856838482,0.6631887371273547,10
88,0.44635075318251505,0.4365848990271396,123,119,0.9822966621035485,0.059360842597703516,104,0.9822966621035485,0.059360842597703516,104
89,0.7401808100938977,0.7401808100938977,100,121,0.42550542777527256,0.08016638789798497,100,0.42550542777527256,0.08016638789798497,100
90,0.38861550386803434,0.37932916009340334,94,122,0.23249377826106646,0.09637332552020049,65,0.23249377826106646,0.09637332552020049,65
91,0.44732800474402523,0.3802826418882666,77,123,0.2434251516790231,0.19085630007217708,39,0.2434251516790231,0.19085630007217708,39
92,0.28072801826142335,0.27394058904096097,86,124,0.43933687797255205,0.3645635203361265,53,0.43933687797255205,0.3645635203361265,53
93,0.4228552728514182,0.4228552728514182,100,125,0.26016626122165354,0.1158579683705297,67,0.26016626122165354,0.1158579683705297,67
94,0.16626204720224907,0.16462139052448418,109,126,0.27440836225146814,0.22897707273614892,43,0.27440836225146814,0.22897707273614892,43
95,0.8793385850661605,0.4326799259990626,57,127,0.25818149739651736,0.09982608223806831,60,0.25818149739651736,0.09982608223806831,60
96,0.13088913365508562,0.12383264374097724,85,130,1.0761000590274095,0.057579476509612745,57,1.0761000590274095,0.057579476509612745,57
97,0.188173129548316,0.14706431953074803,68,134,0.1343238361397243,0.07201245782363219,27,0.1343238361397243,0.07201245782363219,27
98,0.1603587992294678,0.12443700744541028,73,135,0.20504118510049754,0.13049792700239038,24,0.20504118510049754,0.13049792700239038,24
99,1.1075271842968717,1.0797095264345997,98,136,2.2431682055863593,0.9151643973514615,100,2.2431682055863593,0.9151643973514615,100
100,0.3908318021562769,0.3899172939754264,99,138,0.4723396367896755,0.08193920921480997,70,0.4723396367896755,0.08193920921480997,70
101,0.21006417545030046,0.21006417545030046,100,140,0.410923102477072,0.3068553143893201,69,0.410923102477072,0.3068553143893201,69
102,0.30013282526623025,0.26309744734418317,67,142,0.3988394929742641,0.38553259724280503,13,0.3988394929742641,0.38553259724280503,13
103,0.16049747057310915,0.15798348032488638,93,145,0.41760712037143194,0.031071307487094652,74,0.41760712037143194,0.031071307487094652,74
104,1.5903945898334937,0.5052205244206786,40,146,0.274277717039755,0.2072561843566149,32,0.274277717039755,0.2072561843566149,32
105,0.4972571270536351,0.46866251625271105,74,147,0.17303768612808054,0.05365069104134391,36,0.17303768612808054,0.05365069104134391,36
106,0.7867915215908134,0.7757880233563866,80,149,0.24558970662279972,0.1611515769995218,54,0.24558970662279972,0.1611515769995218,54
107,0.21676357473003985,0.21351269933192807,86,150,0.3693361175612667,0.34743950183544464,27,0.3693361175612667,0.34743950183544464,27
108,0.7957800327018217,0.7645745586726692,97,151,2.2835158499802506,0.4560097012856212,99,2.2835158499802506,0.4560097012856212,99
109,1.2040032835251697,1.1441151935502958,140,152,3.8087572446130205,0.8354200081338105,133,3.8087572446130205,0.8354200081338105,133
110,0.3882412498104133,0.34241503010822305,63,154,0.33088791955813185,0.2981799226466999,44,0.33088791955813185,0.2981799226466999,44
111,0.20653367100456044,0.20653367100456038,100,157,0.3901948294145603,0.32459105777381697,62,0.3901948294145603,0.32459105777381697,62
112,3.764956559554941,3.7123632621925653,98,159,8.790074146152762,3.2211720863087225,99,8.790074146152762,3.2211720863087225,99
